Open,High,Low,Close,Adj Close,Volume,Price Range,Price Change %,Year,Month
267.369995,270.649994,265.399994,269.23999,269.23999,3463000,5.25,-0.0853568112021641,2013,2
267.630005,268.920013,263.109985,265.089996,265.089996,3979900,5.810027999999988,-1.541373553014913,2013,2
265.910004,270.109985,264.5,269.75,269.75,2854200,5.609984999999995,1.7578950810350547,2013,2
270.200012,274.299988,266.369995,266.410004,266.410004,3528900,7.929992999999968,-1.2381820203892446,2013,2
265.119995,269.480011,263.25,265.940002,265.940002,3637400,6.23001099999999,-0.17642055213512586,2013,2
266.619995,267.109985,261.609985,265.420013,265.420013,3124800,5.5,-0.19552868921164368,2013,2
266.940002,268.690002,259.649994,259.869995,259.869995,3032400,9.040008,-2.0910322237080003,2013,2
260.890015,262.040009,255.729996,259.359985,259.359985,3348600,6.310012999999998,-0.19625582399385166,2013,2
259.399994,265.829987,256.859985,263.25,263.25,2908100,8.970002000000022,1.4998516444238774,2013,2
261.809998,267.0,260.630005,264.269989,264.269989,2667200,6.369995000000017,0.38746020892688193,2013,2
263.269989,266.600006,261.040009,265.73999,265.73999,2957000,5.55999700000001,0.5562496920526128,2013,3
265.359985,273.299988,264.140015,273.109985,273.109985,3453000,9.15997299999998,2.7733857444639742,2013,3
274.0,276.679993,269.98999,275.589996,275.589996,3686200,6.690003000000047,0.9080631013911766,2013,3
275.76001,276.48999,271.829987,273.790009,273.790009,2050700,4.660002999999961,-0.6531394557587555,2013,3
274.100006,274.799988,271.850006,273.880005,273.880005,1939000,2.9499819999999772,0.03287044707318554,2013,3
275.0,275.440002,271.5,274.190002,274.190002,1879800,3.9400019999999927,0.11318716019448338,2013,3
273.429993,273.98999,270.399994,271.23999,271.23999,1904900,3.589995999999985,-1.0759006449841402,2013,3
271.0,277.399994,270.359985,274.130005,274.130005,3246200,7.040008999999998,1.0654826377187288,2013,3
275.23999,276.5,272.640015,275.100006,275.100006,1884200,3.8599849999999947,0.35384707339862764,2013,3
269.670013,270.0,263.529999,265.73999,265.73999,5226700,6.470001000000025,-3.40240486944956,2013,3
264.980011,267.26001,260.049988,261.820007,261.820007,4865900,7.210022000000038,-1.4751197213486722,2013,3
259.299988,261.48999,257.119995,257.890015,257.890015,2720200,4.36999499999996,-1.501028147172867,2013,3
258.399994,259.5,252.619995,256.410004,256.410004,3738500,6.880005000000011,-0.573892323826497,2013,3
258.049988,259.76001,254.550003,257.279999,257.279999,2738900,5.210007000000019,0.3392983840053043,2013,3
256.109985,257.0,252.679993,253.389999,253.389999,2806400,4.320007000000004,-1.5119713989115713,2013,3
254.550003,257.769989,252.070007,257.75,257.75,3124600,5.699982000000006,1.72066814681191,2013,3
258.579987,259.429993,254.5,256.019989,256.019989,2513900,4.9299930000000245,-0.6711972841901059,2013,3
257.049988,261.480011,256.279999,260.309998,260.309998,2421000,5.200012000000015,1.6756539271626902,2013,3
258.75,265.929993,257.899994,265.299988,265.299988,2874900,8.029999000000032,1.9169413539006586,2013,3
265.820007,267.380005,264.059998,266.48999,266.48999,2473700,3.3200069999999755,0.4485495868171707,2013,3
266.980011,267.399994,261.01001,261.609985,261.609985,2524800,6.38998399999997,-1.831215123690011,2013,4
262.399994,265.890015,260.549988,263.320007,263.320007,2631100,5.3400270000000205,0.6536531852941341,2013,4
262.119995,263.670013,257.75,259.029999,259.029999,2413800,5.920012999999983,-1.6291994098268425,2013,4
259.230011,260.410004,256.119995,259.079987,259.079987,1964400,4.290008999999998,0.01929815086785247,2013,4
255.720001,256.179993,253.669998,255.479996,255.479996,2557400,2.509995000000032,-1.389528786721772,2013,4
255.919998,259.679993,255.630005,258.950012,258.950012,2295600,4.049988000000013,1.3582339339006433,2013,4
258.850006,262.609985,257.0,261.140015,261.140015,2156600,5.609984999999995,0.8457242319031,2013,4
261.779999,265.980011,259.320007,264.769989,264.769989,2322500,6.660004000000015,1.3900489360085366,2013,4
264.73999,270.970001,264.73999,269.850006,269.850006,3090500,6.230011000000047,1.9186528727015206,2013,4
270.119995,273.269989,267.019989,272.869995,272.869995,2866300,6.25,1.1191361618869244,2013,4
271.079987,275.119995,267.100006,267.720001,267.720001,3326000,8.01998900000001,-1.8873434581915038,2013,4
269.309998,272.799988,268.059998,272.339996,272.339996,2137200,4.7399899999999775,1.72568167590883,2013,4
270.799988,270.850006,264.25,267.399994,267.399994,3135100,6.600006000000008,-1.8139098452509272,2013,4
266.809998,266.98999,256.600006,259.420013,259.420013,3137600,10.38998399999997,-2.9842861552195843,2013,4
258.160004,262.880005,257.5,260.320007,260.320007,2602500,5.380004999999983,0.3469254316936565,2013,4
259.350006,264.600006,258.029999,263.549988,263.549988,2119100,6.570007000000032,1.2407732456768183,2013,4
264.5,269.869995,264.5,268.899994,268.899994,2270600,5.369995000000017,2.0299777057853685,2013,4
269.5,271.470001,266.809998,268.779999,268.779999,1852800,4.660003000000017,-0.044624396681847145,2013,4
271.529999,275.799988,270.5,274.700012,274.700012,6116500,5.299987999999985,2.20254967706881,2013,4
269.970001,272.019989,252.809998,254.809998,254.809998,14030000,19.209991000000002,-7.240630917773682,2013,4
254.899994,257.01001,249.149994,249.740005,249.740005,7117000,7.86001600000003,-1.9897150974429234,2013,4
249.369995,254.679993,248.559998,253.809998,253.809998,4248800,6.119994999999989,1.6296920471351894,2013,4
253.899994,254.199997,245.75,248.229996,248.229996,4391400,8.449996999999996,-2.1984957424726836,2013,5
248.940002,252.929993,245.779999,252.550003,252.550003,3936200,7.149993999999992,1.7403243240595279,2013,5
256.140015,259.25,254.699997,258.049988,258.049988,3514000,4.550003000000004,2.1777806116280107,2013,5
258.089996,259.5,253.419998,255.720001,255.720001,2347800,6.0800020000000075,-0.9029207937804595,2013,5
256.309998,259.73999,252.910004,257.730011,257.730011,3133700,6.829985999999991,0.7860198624041193,2013,5
256.869995,260.299988,255.330002,258.679993,258.679993,2677000,4.969985999999977,0.36859580159642746,2013,5
258.730011,263.549988,256.880005,260.160004,260.160004,2769300,6.669983000000002,0.5721397247756999,2013,5
260.880005,263.649994,260.209991,263.630005,263.630005,3145300,3.44000299999999,1.333794951817402,2013,5
262.769989,265.880005,262.0,264.51001,264.51001,2149500,3.880004999999983,0.33380305098429375,2013,5
264.5,269.399994,264.029999,268.329987,268.329987,2700000,5.369995000000017,1.4441710542447916,2013,5
267.070007,269.049988,264.559998,266.559998,266.559998,2720500,4.4899899999999775,-0.659631455950549,2013,5
265.959991,268.429993,263.850006,264.119995,264.119995,1643500,4.579987000000017,-0.9153672787767575,2013,5
265.829987,269.980011,265.0,269.899994,269.899994,2527300,4.98001099999999,2.1883988752914973,2013,5
269.0,271.790009,266.5,267.630005,267.630005,2209000,5.290008999999998,-0.8410481846842899,2013,5
268.73999,270.769989,267.660004,268.859985,268.859985,1741200,3.1099849999999947,0.4595822505028879,2013,5
267.390015,267.589996,260.799988,262.959991,262.959991,3332000,6.790008,-2.194448534243576,2013,5
260.48999,263.170013,259.589996,261.799988,261.799988,2000300,3.580016999999998,-0.4411328870177922,2013,5
259.850006,261.929993,258.339996,261.73999,261.73999,1696300,3.5899970000000394,-0.022917495320895487,2013,5
266.480011,271.100006,266.0,267.290009,267.290009,3471000,5.100006000000008,2.120432189211896,2013,5
265.459991,268.25,264.839996,265.529999,265.529999,1903400,3.410004000000015,-0.658464566851813,2013,5
265.709991,268.570007,265.609985,266.829987,266.829987,1667500,2.960021999999981,0.4895823465882909,2013,5
266.0,271.910004,265.940002,269.200012,269.200012,3374300,5.970002000000022,0.8882153863763342,2013,5
268.959991,269.109985,262.950012,266.880005,266.880005,2543900,6.1599729999999795,-0.8618153404837292,2013,6
267.0,268.880005,263.019989,265.700012,265.700012,2088600,5.860015999999973,-0.44214365178836257,2013,6
265.809998,271.660004,265.019989,267.170013,267.170013,3512300,6.640015000000005,0.5532559027509487,2013,6
267.75,270.5,264.209991,267.829987,267.829987,2476300,6.290008999999998,0.2470239801949825,2013,6
269.73999,280.100006,269.130005,276.869995,276.869995,4632600,10.970001000000025,3.375278512036073,2013,6
276.679993,282.470001,275.23999,281.070007,281.070007,3086500,7.230011000000047,1.5169617783971079,2013,6
276.0,278.410004,274.23999,274.779999,274.779999,3097800,4.170014000000037,-2.2378794760552267,2013,6
276.600006,276.799988,270.450012,271.670013,271.670013,2238900,6.34997599999997,-1.1318094516770127,2013,6
271.5,276.799988,270.290009,275.790009,275.790009,2649800,6.509978999999987,1.5165442643093607,2013,6
275.0,277.070007,273.440002,273.98999,273.98999,2150800,3.630004999999983,-0.6526773781714512,2013,6
276.350006,280.200012,275.649994,278.059998,278.059998,2884000,4.550018000000023,1.4854586475951281,2013,6
279.079987,282.910004,278.109985,281.76001,281.76001,2146100,4.80001900000002,1.3306523867557596,2013,6
281.26001,283.339996,277.869995,278.160004,278.160004,2827500,5.470000999999968,-1.2776852187079357,2013,6
275.140015,278.600006,272.390015,273.440002,273.440002,2984000,6.209991000000002,-1.696865808213044,2013,6
274.570007,275.839996,269.790009,273.359985,273.359985,4201000,6.049986999999987,-0.02926309223768575,2013,6
271.290009,273.160004,265.0,270.609985,270.609985,3863800,8.160004000000015,-1.0059994698931485,2013,6
272.299988,273.470001,269.0,272.089996,272.089996,2449600,4.470001000000025,0.5469166261548031,2013,6
273.980011,277.980011,273.5,277.570007,277.570007,3029500,4.48001099999999,2.0140435446218907,2013,6
279.179993,280.200012,274.540009,277.549988,277.549988,2519500,5.660003000000017,-0.007212234569708986,2013,6
276.190002,279.829987,276.190002,277.690002,277.690002,3193300,3.6399850000000242,0.05044640823403945,2013,6
279.0,283.290009,277.160004,282.100006,282.100006,2888200,6.130004999999983,1.5881032691987373,2013,7
281.040009,286.579987,280.589996,283.730011,283.730011,3238200,5.989991000000032,0.5778110476183373,2013,7
282.0,285.399994,282.0,284.029999,284.029999,1373000,3.3999939999999924,0.10573009141425782,2013,7
285.0,286.380005,282.070007,285.880005,285.880005,1985400,4.309998000000007,0.6513417619664841,2013,7
286.420013,291.670013,286.140015,290.589996,290.589996,3046700,5.529997999999978,1.6475412472446216,2013,7
291.0,292.570007,288.01001,291.529999,291.529999,2775600,4.559996999999953,0.3234808537593281,2013,7
291.410004,293.339996,289.399994,292.329987,292.329987,1810200,3.9400019999999927,0.27441018171170395,2013,7
294.98999,300.690002,292.100006,299.660004,299.660004,4007300,8.589995999999985,2.507446148519832,2013,7
298.690002,307.549988,298.5,307.549988,307.549988,4539300,9.049987999999985,2.63297867405754,2013,7
307.269989,307.98999,304.350006,306.570007,306.570007,2245600,3.63998399999997,-0.3186412089861701,2013,7
307.299988,309.390015,305.51001,306.869995,306.869995,2660200,3.880004999999983,0.09785301665210522,2013,7
306.970001,308.799988,305.690002,308.690002,308.690002,2029700,3.109985999999992,0.5930873104749157,2013,7
306.269989,306.339996,301.869995,304.109985,304.109985,3063800,4.470000999999968,-1.4836946355003766,2013,7
304.390015,305.790009,301.910004,305.230011,305.230011,2973100,3.880004999999983,0.3682963583060195,2013,7
309.25,309.25,302.0,303.480011,303.480011,2520700,7.25,-0.5733381177907781,2013,7
303.160004,305.059998,300.559998,301.059998,301.059998,1999600,4.5,-0.797420888455147,2013,7
303.019989,303.839996,298.040009,298.940002,298.940002,2000500,5.799986999999987,-0.7041772450951833,2013,7
299.0,304.5,296.75,303.399994,303.399994,5405800,7.75,1.4919354954710862,2013,7
299.549988,313.619995,295.549988,312.01001,312.01001,8817500,18.070007000000032,2.837843167524934,2013,7
311.070007,313.0,305.899994,306.100006,306.100006,3211800,7.100006000000008,-1.8941712799534938,2013,7
307.720001,309.779999,301.570007,302.410004,302.410004,3053400,8.209992,-1.2054890322347744,2013,7
303.910004,305.149994,301.0,301.220001,301.220001,1891300,4.149993999999992,-0.39350649259605186,2013,7
303.079987,306.209991,298.899994,305.570007,305.570007,2971700,7.30999700000001,1.444129203093647,2013,8
304.630005,305.329987,301.5,304.209991,304.209991,2502600,3.829987000000017,-0.4450750953446714,2013,8
303.399994,303.619995,298.299988,300.98999,300.98999,2233200,5.320007000000032,-1.058479699964887,2013,8
300.51001,301.359985,297.519989,300.75,300.75,1849000,3.839995999999985,-0.07973354861401383,2013,8
300.149994,300.98999,296.149994,296.910004,296.910004,1961000,4.839995999999985,-1.276806650041562,2013,8
298.519989,298.519989,292.549988,295.73999,295.73999,2343400,5.970001000000025,-0.3940635156234218,2013,8
295.679993,299.269989,294.299988,297.26001,297.26001,1950300,4.970001000000025,0.5139717493058749,2013,8
295.790009,299.079987,295.26001,296.690002,296.690002,1504500,3.8199769999999944,-0.19175401359907696,2013,8
295.880005,296.369995,290.670013,293.970001,293.970001,2349900,5.699982000000034,-0.9167821570205681,2013,8
294.290009,294.290009,290.540009,291.339996,291.339996,1415000,3.75,-0.8946508116656537,2013,8
288.790009,289.299988,285.149994,286.470001,286.470001,2261400,4.149993999999992,-1.6715847692947539,2013,8
286.549988,288.329987,284.5,284.820007,284.820007,2422500,3.829987000000017,-0.5759744455755555,2013,8
285.190002,289.559998,283.480011,285.570007,285.570007,2477400,6.079987000000017,0.2633241982892054,2013,8
285.880005,289.51001,285.73999,287.089996,287.089996,1586300,3.770020000000045,0.5322649307495375,2013,8
285.089996,288.5,283.829987,284.570007,284.570007,1815300,4.670012999999983,-0.8777697011776109,2013,8
284.799988,289.869995,284.799988,289.730011,289.730011,1422600,5.070007000000032,1.8132634757956012,2013,8
291.209991,291.5,287.899994,290.01001,290.01001,1961900,3.6000060000000076,0.09664135207589908,2013,8
290.429993,291.049988,285.619995,286.209991,286.209991,1711700,5.429992999999968,-1.3103061511566483,2013,8
283.869995,285.279999,279.73999,280.929993,280.929993,2476000,5.540008999999998,-1.8447986324837906,2013,8
280.359985,283.0,279.329987,281.579987,281.579987,1457100,3.670012999999983,0.23137223372229343,2013,8
281.450012,285.980011,280.0,283.980011,283.980011,1566400,5.98001099999999,0.8523418249891446,2013,8
284.589996,284.869995,280.0,280.980011,280.980011,1534700,4.869995000000017,-1.0564123824898353,2013,8
284.730011,291.390015,284.170013,288.799988,288.799988,2897600,7.220002000000022,2.7831079414400106,2013,9
288.329987,295.230011,287.579987,293.640015,293.640015,2438600,7.6500239999999735,1.6759096956749264,2013,9
293.630005,297.0,292.709991,294.100006,294.100006,1816600,4.290008999999998,0.15665133377684715,2013,9
295.329987,298.880005,290.799988,295.859985,295.859985,2292000,8.080016999999998,0.598428753517255,2013,9
297.220001,299.959991,296.600006,299.709991,299.709991,1643600,3.3599849999999947,1.3012932451815118,2013,9
300.549988,301.0,297.220001,300.359985,300.359985,1778400,3.7799989999999752,0.2168743183472932,2013,9
298.910004,301.859985,297.839996,299.640015,299.640015,1742600,4.01998900000001,-0.23970236914214738,2013,9
299.390015,302.0,297.660004,298.859985,298.859985,1606200,4.339995999999985,-0.2603223738324889,2013,9
300.140015,300.220001,296.200012,297.920013,297.920013,1350600,4.01998900000001,-0.31451918864280337,2013,9
299.820007,301.0,295.26001,296.059998,296.059998,1808400,5.7399899999999775,-0.6243336865053073,2013,9
297.630005,304.649994,296.01001,304.170013,304.170013,2296500,8.63998399999997,2.7393146844512106,2013,9
304.059998,312.73999,302.910004,312.029999,312.029999,2946400,9.829985999999963,2.5840765572114455,2013,9
313.769989,314.540009,311.040009,312.059998,312.059998,2350900,3.5,0.009614139696889623,2013,9
312.540009,320.570007,312.410004,316.339996,316.339996,5302300,8.16000299999996,1.3715304836988462,2013,9
314.01001,315.899994,308.769989,311.48999,311.48999,1884900,7.130004999999983,-1.5331624395670818,2013,9
312.429993,318.079987,311.279999,314.130005,314.130005,2033600,6.799988000000042,0.8475440896190678,2013,9
314.529999,316.709991,310.75,312.649994,312.649994,2008600,5.959991000000002,-0.4711460148482116,2013,9
313.899994,319.369995,313.26001,318.119995,318.119995,1989900,6.109984999999995,1.7495605645206025,2013,9
316.920013,317.209991,313.350006,316.01001,316.01001,1657500,3.8599849999999947,-0.6632670165859889,2013,9
313.410004,315.309998,311.059998,312.640015,312.640015,1623600,4.25,-1.0664203326976929,2013,9
314.220001,321.0,313.649994,320.950012,320.950012,2396400,7.350006000000008,2.6580081247757237,2013,10
318.040009,321.730011,317.519989,320.51001,320.51001,2217400,4.210021999999981,-0.13709362316521867,2013,10
320.390015,322.920013,313.019989,314.76001,314.76001,2674800,9.900023999999974,-1.7940157313651506,2013,10
315.130005,319.200012,312.619995,319.040009,319.040009,1815000,6.580016999999998,1.3597658101484944,2013,10
315.23999,315.339996,309.73999,310.029999,310.029999,2083200,5.600006000000008,-2.824100346612024,2013,10
311.5,311.549988,300.269989,303.230011,303.230011,3166200,11.279998999999975,-2.193332265243142,2013,10
303.420013,303.5,296.5,298.230011,298.230011,3247400,7.0,-1.6489133062756123,2013,10
304.630005,306.700012,302.589996,305.170013,305.170013,2555100,4.11001600000003,2.3270635898544834,2013,10
304.769989,310.929993,303.839996,310.890015,310.890015,2163100,7.089997000000039,1.8743656834985467,2013,10
309.220001,311.649994,307.0,310.700012,310.700012,1939100,4.649993999999992,-0.06111582580096142,2013,10
309.869995,310.790009,305.26001,306.399994,306.399994,2261100,5.529998999999975,-1.3839774167759056,2013,10
308.380005,310.799988,305.549988,310.48999,310.48999,2170700,5.25,1.3348551175232704,2013,10
307.070007,311.0,305.23999,310.769989,310.769989,2648400,5.7600100000000225,0.09017971883731324,2013,10
319.359985,331.890015,316.75,328.929993,328.929993,5969800,15.140015000000005,5.843551386166834,2013,10
329.890015,330.0,323.799988,326.440002,326.440002,2522300,6.200012000000015,-0.7569972495636845,2013,10
327.720001,337.109985,325.679993,332.540009,332.540009,3935500,11.42999199999997,1.8686456814811514,2013,10
330.839996,331.720001,324.059998,326.76001,326.76001,2818200,7.660003000000017,-1.7381364177445402,2013,10
329.630005,332.649994,326.75,332.209991,332.209991,5884700,5.899993999999992,1.667884940999964,2013,10
358.600006,368.399994,352.619995,363.390015,363.390015,12036800,15.779998999999975,9.385637050271622,2013,10
359.920013,362.75,357.200012,358.160004,358.160004,3635800,5.549987999999985,-1.4392280426307247,2013,10
358.959991,362.890015,356.290009,362.700012,362.700012,2185400,6.600006000000008,1.2675921234354348,2013,10
362.619995,365.0,358.649994,361.079987,361.079987,4502200,6.350006000000008,-0.44665700204057357,2013,10
361.730011,366.0,359.0,364.029999,364.029999,2466800,7.0,0.8169968168299402,2013,10
365.630005,365.769989,356.100006,359.0,359.0,3331000,9.669983000000002,-1.3817539801163403,2013,11
360.119995,361.0,354.399994,358.73999,358.73999,1938400,6.600006000000008,-0.072426183844021,2013,11
356.779999,360.170013,354.839996,358.890015,358.890015,2007100,5.330016999999998,0.04181998221051142,2013,11
360.450012,362.869995,354.5,356.179993,356.179993,2282300,8.369995000000017,-0.7551121197952426,2013,11
355.859985,357.899994,341.880005,343.559998,343.559998,4246300,16.01998900000001,-3.543151004554046,2013,11
345.950012,351.049988,344.040009,350.309998,350.309998,2656900,7.009978999999987,1.9647223306829886,2013,11
350.589996,355.369995,348.059998,354.380005,354.380005,2261700,7.30999700000001,1.1618300999790332,2013,11
352.98999,355.480011,347.279999,349.529999,349.529999,2343100,8.200012000000015,-1.3685890658531985,2013,11
347.399994,356.220001,345.679993,356.220001,356.220001,2773300,10.540008,1.9139993760592944,2013,11
357.390015,368.940002,356.429993,367.399994,367.399994,4159800,12.510008999999968,3.13850793571806,2013,11
367.630005,372.899994,365.549988,369.170013,369.170013,4491600,7.350006000000008,0.48176892457978404,2013,11
370.279999,373.48999,364.670013,366.179993,366.179993,2737400,8.819976999999994,-0.8099303558547599,2013,11
365.820007,368.779999,362.5,364.940002,364.940002,1904800,6.279998999999975,-0.33862882290240925,2013,11
367.559998,367.559998,360.450012,362.570007,362.570007,1771500,7.109985999999992,-0.6494204491180988,2013,11
364.049988,369.25,363.299988,368.920013,368.920013,1964600,5.950012000000015,1.7513875603063944,2013,11
370.0,374.5,366.309998,372.309998,372.309998,2965500,8.190001999999993,0.9188943078563883,2013,11
373.820007,377.790009,373.179993,376.640015,376.640015,2972300,4.610015999999973,1.163013892525111,2013,11
377.609985,382.5,374.820007,381.369995,381.369995,2724400,7.6799930000000245,1.2558357613701832,2013,11
383.5,387.0,382.609985,386.709991,386.709991,2269700,4.390015000000005,1.4002139837980598,2013,11
389.100006,394.100006,388.619995,393.619995,393.619995,2406000,5.48001099999999,1.7868697889421803,2013,11
399.0,399.0,389.100006,392.299988,392.299988,4714000,9.899993999999992,-0.33535059620130037,2013,12
390.109985,390.950012,383.100006,384.660004,384.660004,3702900,7.850006000000008,-1.947485147514194,2013,12
383.5,389.690002,381.48999,385.959991,385.959991,2355300,8.200012000000015,0.33795741342528274,2013,12
386.649994,386.649994,381.369995,384.48999,384.48999,1906500,5.279998999999975,-0.3808687517561915,2013,12
388.350006,388.350006,383.829987,386.950012,386.950012,1984700,4.520018999999991,0.6398143161022274,2013,12
388.109985,388.209991,382.570007,384.890015,384.890015,2761800,5.639984000000027,-0.5323677312613739,2013,12
383.73999,389.059998,383.019989,387.779999,387.779999,2736800,6.040008999999998,0.7508596968928805,2013,12
387.339996,388.980011,382.0,382.190002,382.190002,2451300,6.98001099999999,-1.441538247051255,2013,12
381.26001,385.0,379.5,381.25,381.25,2123700,5.5,-0.2459514888094816,2013,12
385.320007,389.420013,383.799988,384.23999,384.23999,3025000,5.620024999999998,0.7842596721311379,2013,12
385.029999,391.700012,385.0,388.970001,388.970001,2251700,6.700012000000015,1.2310043522539171,2013,12
390.649994,391.359985,386.5,387.649994,387.649994,2343900,4.859984999999995,-0.3393595898414925,2013,12
389.230011,396.299988,383.100006,395.959991,395.959991,3489100,13.199981999999977,2.14368557426059,2013,12
394.269989,397.290009,392.600006,395.190002,395.190002,2427200,4.69000299999999,-0.19446131364317942,2013,12
396.549988,404.720001,395.779999,402.200012,402.200012,5033900,8.94000200000005,1.7738328309226947,2013,12
403.690002,405.0,399.200012,402.920013,402.920013,2659500,5.799987999999985,0.1790156585077307,2013,12
402.519989,403.720001,396.369995,399.200012,399.200012,1380400,7.350006000000008,-0.9232604189358007,2013,12
401.790009,404.519989,396.809998,404.390015,404.390015,1868500,7.709991000000002,1.3001009128226215,2013,12
404.649994,405.630005,396.25,398.079987,398.079987,1986900,9.380004999999983,-1.5603817517601093,2013,12
399.410004,399.920013,392.450012,393.369995,393.369995,2487100,7.470000999999968,-1.183177289442583,2013,12
394.579987,398.829987,393.799988,398.790009,398.790009,1996500,5.029999000000032,1.377841235704813,2013,12
398.799988,399.359985,394.019989,397.970001,397.970001,2137800,5.339995999999985,-0.20562400799765124,2014,1
398.290009,402.709991,396.220001,396.440002,396.440002,2210200,6.4899899999999775,-0.3844508370368427,2014,1
395.850006,397.0,388.420013,393.630005,393.630005,3170600,8.579987000000017,-0.7088076344021421,2014,1
395.040009,398.470001,394.290009,398.029999,398.029999,1916000,4.179992000000027,1.1177994421436521,2014,1
398.470001,403.0,396.040009,401.920013,401.920013,2316500,6.959991000000002,0.9773167876223399,2014,1
403.709991,406.890015,398.440002,401.01001,401.01001,2103000,8.450013000000013,-0.22641395565439204,2014,1
402.529999,403.76001,393.799988,397.660004,397.660004,2679500,9.960022000000038,-0.835392114027278,2014,1
397.980011,399.779999,388.450012,390.980011,390.980011,2844900,11.32998699999996,-1.6798252106842604,2014,1
392.130005,398.630005,391.290009,397.540009,397.540009,2340100,7.339995999999985,1.6778346246453024,2014,1
398.940002,399.309998,392.529999,395.869995,395.869995,2678300,6.779999000000032,-0.42008702575644374,2014,1
393.679993,399.290009,389.410004,395.799988,395.799988,2601200,9.880004999999983,-0.017684341042323304,2014,1
394.26001,403.48999,393.660004,399.609985,399.609985,4505100,9.829985999999963,0.9626066486894347,2014,1
403.0,407.799988,401.600006,407.049988,407.049988,3122100,6.199981999999977,1.8618160905063519,2014,1
408.0,408.059998,402.0,404.540009,404.540009,2060500,6.059998000000007,-0.6166267225144795,2014,1
401.0,406.170013,397.790009,399.869995,399.869995,3025400,8.380003999999985,-1.1544010224214918,2014,1
398.160004,400.200012,387.269989,387.600006,387.600006,4458400,12.930023000000006,-3.0684945490846327,2014,1
390.5,394.100006,380.48999,386.279999,386.279999,3936800,13.61001600000003,-0.34055907625554216,2014,1
387.399994,394.73999,387.119995,394.429993,394.429993,2894500,7.61999499999996,2.1098669413634363,2014,1
392.160004,392.850006,383.23999,384.200012,384.200012,3382300,9.61001600000003,-2.5936113332030497,2014,1
393.769989,406.25,387.700012,403.01001,403.01001,10473900,18.549987999999985,4.895886885084222,2014,1
371.76001,375.450012,357.76001,358.690002,358.690002,16154800,17.690001999999993,-10.997247438097135,2014,1
358.980011,360.850006,340.100006,346.149994,346.149994,10280800,20.75,-3.496057300197619,2014,2
349.589996,354.0,344.019989,347.950012,347.950012,4812900,9.98001099999999,0.5200109869133884,2014,2
346.0,349.369995,337.730011,346.450012,346.450012,4435400,11.639984000000027,-0.4310964070321721,2014,2
347.399994,354.820007,347.399994,354.589996,354.589996,3335700,7.420012999999983,2.3495406892928505,2014,2
358.980011,361.799988,352.48999,361.079987,361.079987,4330500,9.309998000000007,1.8302803444009363,2014,2
361.609985,365.0,359.350006,360.869995,360.869995,3449700,5.649993999999992,-0.05815664328137071,2014,2
361.839996,363.609985,356.25,361.790009,361.790009,3222100,7.359984999999995,0.2549433349259056,2014,2
356.429993,357.75,346.320007,349.25,349.25,6587700,11.429993000000024,-3.4661015196801648,2014,2
347.700012,357.200012,346.5,357.200012,357.200012,4175000,10.700012000000015,2.2763098067287046,2014,2
359.339996,359.339996,353.350006,357.350006,357.350006,3520200,5.9899899999999775,0.04199159993309998,2014,2
355.279999,355.730011,349.450012,353.649994,353.649994,4998000,6.279998999999975,-1.035402808976027,2014,2
352.640015,354.540009,346.100006,347.380005,347.380005,4168100,8.44000299999999,-1.7729362664714254,2014,2
348.799988,350.459991,344.380005,349.799988,349.799988,3492800,6.079986000000019,0.6966385414151954,2014,2
352.440002,354.140015,346.75,346.76001,346.76001,4210000,7.390015000000005,-0.8690617793846167,2014,2
345.190002,353.0,343.290009,351.779999,351.779999,3644700,9.709991000000002,1.4476839471771807,2014,2
353.0,361.079987,351.579987,358.320007,358.320007,3736400,9.5,1.8591187726963332,2014,2
359.859985,364.75,357.170013,359.799988,359.799988,3622100,7.579987000000017,0.4130333141012743,2014,2
357.220001,360.589996,355.5,360.130005,360.130005,3104900,5.089995999999985,0.09172234880674424,2014,2
360.600006,365.869995,357.079987,362.100006,362.100006,3882000,8.790008,0.5470249556129181,2014,2
358.73999,360.959991,354.480011,359.779999,359.779999,2798300,6.479980000000012,-0.6407089095712526,2014,3
363.899994,365.679993,362.459991,363.899994,363.899994,2704400,3.2200020000000222,1.1451428682671239,2014,3
364.130005,372.730011,363.899994,372.369995,372.369995,3848300,8.830016999999998,2.3275628303527807,2014,3
374.049988,375.329987,368.899994,372.160004,372.160004,2926600,6.4299930000000245,-0.05639310439070622,2014,3
374.579987,374.98999,369.529999,372.059998,372.059998,2279800,5.459991000000002,-0.026871775291581468,2014,3
372.690002,372.730011,367.0,370.529999,370.529999,2105800,5.73001099999999,-0.4112237295663346,2014,3
370.98999,372.799988,367.279999,368.820007,368.820007,2246100,5.51998900000001,-0.46149893520497365,2014,3
366.399994,371.160004,363.609985,370.640015,370.640015,2216600,7.55001900000002,0.4934678069131948,2014,3
376.619995,383.109985,368.079987,371.51001,371.51001,6829000,15.029997999999978,0.2347277586852048,2014,3
372.799988,378.570007,371.549988,373.73999,373.73999,4402200,7.020018999999991,0.6002476218608388,2014,3
375.720001,378.850006,374.880005,375.040009,375.040009,2303000,3.9700010000000248,0.347840486644202,2014,3
377.320007,379.0,375.0,378.769989,378.769989,2483500,4.0,0.9945552235735011,2014,3
378.769989,379.0,369.420013,373.230011,373.230011,2646700,9.579987000000017,-1.4626232702929398,2014,3
